SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42004,2240,0040400134,"MAY 02, 2005",WAS vs. CHI,W,46,6,12,0.5,2,3,0.667,9,9,1.0,0,6,6,5,1,1,5,4,23,9,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400133,"APR 30, 2005",WAS vs. CHI,W,46,10,24,0.417,2,10,0.2,10,11,0.909,2,5,7,7,2,2,4,3,32,19,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400132,"APR 27, 2005",WAS @ CHI,L,46,14,25,0.56,4,12,0.333,7,9,0.778,1,5,6,4,4,1,5,5,39,-1,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400131,"APR 24, 2005",WAS @ CHI,L,46,3,19,0.158,1,6,0.167,2,2,1.0,1,7,8,8,1,0,4,4,9,-5,0,2240,Gilbert Arenas,Playoffs
42004,353,0040400226,"MAY 20, 2005",DAL vs. PHO,L,6,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,1,3,0,-7,0,353,Darrell Armstrong,Playoffs
42004,353,0040400225,"MAY 18, 2005",DAL @ PHO,L,6,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,0,353,Darrell Armstrong,Playoffs
42004,353,0040400224,"MAY 15, 2005",DAL vs. PHO,W,12,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,2,0,0,1,2,5,6,0,353,Darrell Armstrong,Playoffs
42004,353,0040400223,"MAY 13, 2005",DAL vs. PHO,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,2,4,0,353,Darrell Armstrong,Playoffs
42004,353,0040400222,"MAY 11, 2005",DAL @ PHO,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,353,Darrell Armstrong,Playoffs
42004,353,0040400221,"MAY 09, 2005",DAL @ PHO,L,6,1,3,0.333,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-4,0,353,Darrell Armstrong,Playoffs
42004,353,0040400177,"MAY 07, 2005",DAL vs. HOU,W,19,4,4,1.0,1,1,1.0,0,0,0.0,1,1,2,4,1,1,0,3,9,19,0,353,Darrell Armstrong,Playoffs
42004,353,0040400176,"MAY 05, 2005",DAL @ HOU,L,10,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,1,0,0,0,0,-3,0,353,Darrell Armstrong,Playoffs
