PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,player_id,player_name,season
252,Karl,Malone,Utah Jazz,NBA Player of the Week,,1998-99,,1999-04-11T00:00:00,,Award,Kia Motors,KIPWK,,252,Karl Malone,2001-02
252,Karl,Malone,Utah Jazz,NBA Player of the Week,,1999-00,,2000-03-06T00:00:00,,Award,Kia Motors,KIPWK,,252,Karl Malone,2001-02
252,Karl,Malone,Utah Jazz,NBA Player of the Week,,2000-01,,2000-11-06T00:00:00,,Award,Kia Motors,KIPWK,,252,Karl Malone,2001-02
252,Karl,Malone,Utah Jazz,NBA Player of the Week,,2001-02,,2002-02-17T00:00:00,West,Award,Kia Motors,KIPWK,,252,Karl Malone,2001-02
252,Karl,Malone,Utah Jazz,NBA Rookie of the Month,,1985-86,12/01/1985,,,Award,Kia Motors,KIRMO,,252,Karl Malone,2001-02
252,Karl,Malone,Utah Jazz,NBA Sporting News Most Valuable Player of the Year,,1998-99,,,,Award,Sporting News,SNMVP,,252,Karl Malone,2001-02
252,Karl,Malone,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,252,Karl Malone,2001-02
252,Karl,Malone,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1987-88,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1988-89,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1990-91,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1991-92,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1992-93,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1993-94,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1994-95,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1995-96,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1996-97,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1997-98,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1999-00,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,2000-01,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,1989-90,,,,Award,All-Star,,,252,Karl Malone,2001-02
252,Karl,Malone,,NBA All-Star,,2001-02,,,,Award,All-Star,,,252,Karl Malone,2001-02
950,Stephon,Marbury,New Jersey Nets,All-NBA,3,1999-00,,,1610612751,Award,Kia Motors,KIANT,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Phoenix Suns,All-NBA,3,2002-03,,,1610612756,Award,Kia Motors,KIANT,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Minnesota Timberwolves,All-Rookie Team,1,1996-97,,,1610612750,Award,Kia Motors,KIART,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Minnesota Timberwolves,NBA Player of the Week,,1998-99,,1999-02-21T00:00:00,,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,New Jersey Nets,NBA Player of the Week,,2000-01,,2000-11-12T00:00:00,,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2001-02,,2001-12-02T00:00:00,West,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2002-03,,2002-12-01T00:00:00,West,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Phoenix Suns,NBA Player of the Week,,2002-03,,2003-01-12T00:00:00,West,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,New York Knicks,NBA Player of the Week,,2003-04,,2004-01-18T00:00:00,East,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,New York Knicks,NBA Player of the Week,,2004-05,,2005-01-02T00:00:00,East,Award,Kia Motors,KIPWK,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,Minnesota Timberwolves,NBA Rookie of the Month,,1996-97,01/01/1997,,,Award,Kia Motors,KIRMO,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,,NBA All-Star,,2000-01,,,,Award,All-Star,,,950,Stephon Marbury,2001-02
950,Stephon,Marbury,,NBA All-Star,,2002-03,,,,Award,All-Star,,,950,Stephon Marbury,2001-02
1890,Shawn,Marion,Phoenix Suns,All-NBA,3,2004-05,,,1610612756,Award,Kia Motors,KIANT,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,All-NBA,3,2005-06,,,1610612756,Award,Kia Motors,KIANT,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,All-Rookie Team,2,1999-00,,,1610612756,Award,Kia Motors,KIART,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Month,,2001-02,03/01/2002,,West,Award,Kia Motors,KIPMO,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Month,,2005-06,02/01/2006,,West,Award,Kia Motors,KIPMO,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2000-01,,2001-02-25T00:00:00,,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2001-02,,2002-03-31T00:00:00,West,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2002-03,,2003-04-13T00:00:00,West,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2004-05,,2004-11-28T00:00:00,West,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2004-05,,2004-12-19T00:00:00,West,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Phoenix Suns,NBA Player of the Week,,2005-06,,2006-01-01T00:00:00,West,Award,Kia Motors,KIPWK,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,USA,Olympic Bronze Medal,,2004,,,,Award,Olympic,Bronze,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,,NBA All-Star,,2002-03,,,,Award,All-Star,,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,,NBA All-Star,,2004-05,,,,Award,All-Star,,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,,NBA All-Star,,2006-07,,,,Award,All-Star,,,1890,Shawn Marion,2001-02
1890,Shawn,Marion,Dallas Mavericks,NBA Champion,,2010-11,,,,Award,Champion,,,1890,Shawn Marion,2001-02
1752,Sean,Marks,New Zealand,Olympic Appearance,,2000,,,,Award,Olympic,Appearance,,1752,Sean Marks,2001-02
1752,Sean,Marks,New Zealand,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,,1752,Sean Marks,2001-02
923,Donyell,Marshall,Golden State Warriors,All-Rookie Team,2,1994-95,,,1610612744,Award,Kia Motors,KIART,,923,Donyell Marshall,2001-02
2030,Kenyon,Martin,New Jersey Nets,All-Rookie Team,1,2000-01,,,1610612751,Award,Kia Motors,KIART,,2030,Kenyon Martin,2001-02
2030,Kenyon,Martin,New Jersey Nets,NBA Player of the Month,,2003-04,02/01/2004,,East,Award,Kia Motors,KIPMO,,2030,Kenyon Martin,2001-02
2030,Kenyon,Martin,New Jersey Nets,NBA Player of the Week,,2003-04,,2004-02-08T00:00:00,East,Award,Kia Motors,KIPWK,,2030,Kenyon Martin,2001-02
2030,Kenyon,Martin,New Jersey Nets,NBA Rookie of the Month,,2000-01,03/01/2001,,,Award,Kia Motors,KIRMO,,2030,Kenyon Martin,2001-02
2030,Kenyon,Martin,New Jersey Nets,NBA Rookie of the Month,,2000-01,11/01/2000,,,Award,Kia Motors,KIRMO,,2030,Kenyon Martin,2001-02
2030,Kenyon,Martin,,NBA All-Star,,2003-04,,,,Award,All-Star,,,2030,Kenyon Martin,2001-02
469,Jamal,Mashburn,New Orleans Hornets,All-NBA,3,2002-03,,,1610612740,Award,Kia Motors,KIANT,,469,Jamal Mashburn,2001-02
469,Jamal,Mashburn,Dallas Mavericks,All-Rookie Team,1,1993-94,,,1610612742,Award,Kia Motors,KIART,,469,Jamal Mashburn,2001-02
469,Jamal,Mashburn,New Orleans Hornets,NBA Player of the Month,,2002-03,02/01/2003,,West,Award,Kia Motors,KIPMO,,469,Jamal Mashburn,2001-02
469,Jamal,Mashburn,Dallas Mavericks,NBA Player of the Week,,1994-95,,1994-12-11T00:00:00,,Award,Kia Motors,KIPWK,,469,Jamal Mashburn,2001-02
469,Jamal,Mashburn,,NBA All-Star,,2002-03,,,,Award,All-Star,,,469,Jamal Mashburn,2001-02
193,Anthony,Mason,Charlotte Hornets,All-Defensive Team,2,1996-97,,,1610612740,Award,Kia Motors,KIADT,,193,Anthony Mason,2001-02
193,Anthony,Mason,Charlotte Hornets,All-NBA,3,1996-97,,,1610612740,Award,Kia Motors,KIANT,,193,Anthony Mason,2001-02
193,Anthony,Mason,New York Knicks,NBA Sixth Man of the Year,,1994-95,,,,Award,Kia Motors,KISMY,,193,Anthony Mason,2001-02
193,Anthony,Mason,,NBA All-Star,,2000-01,,,,Award,All-Star,,,193,Anthony Mason,2001-02
2046,Desmond,Mason,Seattle SuperSonics,All-Rookie Team,2,2000-01,,,1610612760,Award,Kia Motors,KIART,,2046,Desmond Mason,2001-02
763,Tony,Massenburg,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,,763,Tony Massenburg,2001-02
1503,Tracy,McGrady,Orlando Magic,All-NBA,2,2000-01,,,1610612753,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,All-NBA,1,2001-02,,,1610612753,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,All-NBA,1,2002-03,,,1610612753,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,All-NBA,2,2003-04,,,1610612753,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,All-NBA,3,2004-05,,,1610612745,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,All-NBA,2,2006-07,,,1610612745,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,All-NBA,3,2007-08,,,1610612745,Award,Kia Motors,KIANT,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,Hall of Fame Inductee,,2017,,,,Award,Hall of Fame,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Most Improved Player,,2000-01,,,,Award,Kia Motors,KIMIP,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Month,,2000-01,02/01/2001,,,Award,Kia Motors,KIPMO,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Month,,2001-02,02/01/2002,,East,Award,Kia Motors,KIPMO,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Month,,2002-03,03/01/2003,,East,Award,Kia Motors,KIPMO,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Month,,2002-03,11/01/2002,,East,Award,Kia Motors,KIPMO,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Week,,2001-02,,2002-03-17T00:00:00,East,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Week,,2002-03,,2003-02-23T00:00:00,East,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Week,,2002-03,,2003-03-09T00:00:00,East,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Week,,2002-03,,2003-04-13T00:00:00,East,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Orlando Magic,NBA Player of the Week,,2003-04,,2003-12-21T00:00:00,East,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2004-05,,2005-01-16T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2004-05,,2005-02-06T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2004-05,,2005-03-13T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2004-05,,2005-04-17T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2006-07,,2007-04-15T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2007-08,,2007-11-04T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,Houston Rockets,NBA Player of the Week,,2007-08,,2008-03-09T00:00:00,West,Award,Kia Motors,KIPWK,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2000-01,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2001-02,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2002-03,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2003-04,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2004-05,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
1503,Tracy,McGrady,,NBA All-Star,,2006-07,,,,Award,All-Star,,,1503,Tracy McGrady,2001-02
365,Derrick,McKey,Indiana Pacers,All-Defensive Team,2,1994-95,,,1610612754,Award,Kia Motors,KIADT,,365,Derrick McKey,2001-02
365,Derrick,McKey,Indiana Pacers,All-Defensive Team,2,1995-96,,,1610612754,Award,Kia Motors,KIADT,,365,Derrick McKey,2001-02
365,Derrick,McKey,Seattle SuperSonics,All-Rookie Team,1,1987-88,,,1610612760,Award,Kia Motors,KIART,,365,Derrick McKey,2001-02
243,Aaron,McKie,Philadelphia 76ers,NBA Player of the Week,,2000-01,,2000-12-31T00:00:00,,Award,Kia Motors,KIPWK,,243,Aaron McKie,2001-02
243,Aaron,McKie,Philadelphia 76ers,NBA Sixth Man of the Year,,2000-01,,,,Award,Kia Motors,KISMY,,243,Aaron McKie,2001-02
2098,Slava,Medvedenko,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,,2098,Slava Medvedenko,2001-02
1500,Ron,Mercer,Boston Celtics,All-Rookie Team,1,1997-98,,,1610612738,Award,Kia Motors,KIART,,1500,Ron Mercer,2001-02
2036,Chris,Mihm,Cleveland Cavaliers,All-Rookie Team,2,2000-01,,,1610612739,Award,Kia Motors,KIART,,2036,Chris Mihm,2001-02
2032,Darius,Miles,Los Angeles Clippers,All-Rookie Team,1,2000-01,,,1610612746,Award,Kia Motors,KIART,,2032,Darius Miles,2001-02
1889,Andre,Miller,Cleveland Cavaliers,All-Rookie Team,1,1999-00,,,1610612739,Award,Kia Motors,KIART,,1889,Andre Miller,2001-02
1889,Andre,Miller,Cleveland Cavaliers,NBA Player of the Week,,2001-02,,2001-12-09T00:00:00,East,Award,Kia Motors,KIPWK,,1889,Andre Miller,2001-02
1889,Andre,Miller,Cleveland Cavaliers,NBA Player of the Week,,2001-02,,2002-02-17T00:00:00,East,Award,Kia Motors,KIPWK,,1889,Andre Miller,2001-02
1889,Andre,Miller,Philadelphia 76ers,NBA Player of the Week,,2007-08,,2008-02-10T00:00:00,East,Award,Kia Motors,KIPWK,,1889,Andre Miller,2001-02
1889,Andre,Miller,Philadelphia 76ers,NBA Player of the Week,,2007-08,,2008-03-02T00:00:00,East,Award,Kia Motors,KIPWK,,1889,Andre Miller,2001-02
1802,Brad,Miller,Sacramento Kings,NBA Player of the Week,,2004-05,,2005-01-30T00:00:00,West,Award,Kia Motors,KIPWK,,1802,Brad Miller,2001-02
1802,Brad,Miller,Sacramento Kings,NBA Player of the Week,,2007-08,,2008-02-03T00:00:00,West,Award,Kia Motors,KIPWK,,1802,Brad Miller,2001-02
1802,Brad,Miller,,NBA All-Star,,2002-03,,,,Award,All-Star,,,1802,Brad Miller,2001-02
1802,Brad,Miller,,NBA All-Star,,2003-04,,,,Award,All-Star,,,1802,Brad Miller,2001-02
2034,Mike,Miller,Orlando Magic,All-Rookie Team,1,2000-01,,,1610612753,Award,Kia Motors,KIART,,2034,Mike Miller,2001-02
2034,Mike,Miller,Orlando Magic,NBA Rookie of the Month,,2000-01,02/01/2001,,,Award,Kia Motors,KIRMO,,2034,Mike Miller,2001-02
2034,Mike,Miller,Orlando Magic,NBA Rookie of the Month,,2000-01,03/01/2001,,,Award,Kia Motors,KIRMO,,2034,Mike Miller,2001-02
2034,Mike,Miller,Orlando Magic,NBA Rookie of the Year,,2000-01,,,,Award,Kia Motors,KIROY,,2034,Mike Miller,2001-02
2034,Mike,Miller,Memphis Grizzlies,NBA Sixth Man of the Year,,2005-06,,,,Award,Kia Motors,KISMY,,2034,Mike Miller,2001-02
2034,Mike,Miller,Orlando Magic,NBA Sporting News Rookie of the Year,,2000-01,,,,Award,Sporting News,SNROY,,2034,Mike Miller,2001-02
2034,Mike,Miller,Miami Heat,NBA Champion,,2011-12,,,,Award,Champion,,,2034,Mike Miller,2001-02
2034,Mike,Miller,Miami Heat,NBA Champion,,2012-13,,,,Award,Champion,,,2034,Mike Miller,2001-02
397,Reggie,Miller,Indiana Pacers,All-NBA,3,1994-95,,,1610612754,Award,Kia Motors,KIANT,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,All-NBA,3,1995-96,,,1610612754,Award,Kia Motors,KIANT,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,All-NBA,3,1997-98,,,1610612754,Award,Kia Motors,KIANT,,397,Reggie Miller,2001-02
397,Reggie,Miller,,Hall of Fame Inductee,,2012,,,,Award,Hall of Fame,,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,J. Walter Kennedy Citizenship,,2003-04,,,,Award,Kia Motors,KIWKC,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,NBA Player of the Week,,1990-91,,1991-02-24T00:00:00,,Award,Kia Motors,KIPWK,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,NBA Player of the Week,,1995-96,,1996-01-28T00:00:00,,Award,Kia Motors,KIPWK,,397,Reggie Miller,2001-02
397,Reggie,Miller,Indiana Pacers,NBA Player of the Week,,2004-05,,2005-04-03T00:00:00,East,Award,Kia Motors,KIPWK,,397,Reggie Miller,2001-02
397,Reggie,Miller,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,,397,Reggie Miller,2001-02
397,Reggie,Miller,,NBA All-Star,,1989-90,,,,Award,All-Star,,,397,Reggie Miller,2001-02
397,Reggie,Miller,,NBA All-Star,,1994-95,,,,Award,All-Star,,,397,Reggie Miller,2001-02
397,Reggie,Miller,,NBA All-Star,,1995-96,,,,Award,All-Star,,,397,Reggie Miller,2001-02
397,Reggie,Miller,,NBA All-Star,,1997-98,,,,Award,All-Star,,,397,Reggie Miller,2001-02
397,Reggie,Miller,,NBA All-Star,,1999-00,,,,Award,All-Star,,,397,Reggie Miller,2001-02
1749,Cuttino,Mobley,Houston Rockets,All-Rookie Team,2,1998-99,,,1610612745,Award,Kia Motors,KIART,,1749,Cuttino Mobley,2001-02
1749,Cuttino,Mobley,Houston Rockets,NBA Player of the Week,,2000-01,,2001-03-18T00:00:00,,Award,Kia Motors,KIPWK,,1749,Cuttino Mobley,2001-02
1737,Nazr,Mohammed,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,,1737,Nazr Mohammed,2001-02
376,Eric,Montross,Boston Celtics,All-Rookie Team,2,1994-95,,,1610612738,Award,Kia Motors,KIART,,376,Eric Montross,2001-02
297,Alanzo,Mourning,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,All-Defensive Team,1,1998-99,,,1610612748,Award,Kia Motors,KIADT,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,All-Defensive Team,1,1999-00,,,1610612748,Award,Kia Motors,KIADT,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,All-NBA,1,1998-99,,,1610612748,Award,Kia Motors,KIANT,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,All-NBA,2,1999-00,,,1610612748,Award,Kia Motors,KIANT,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Charlotte Hornets,All-Rookie Team,1,1992-93,,,1610612740,Award,Kia Motors,KIART,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,Hall of Fame Inductee,,2014,,,,Award,Hall of Fame,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,J. Walter Kennedy Citizenship,,2001-02,,,,Award,Kia Motors,KIWKC,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Defensive Player of the Year,,1998-99,,,,Award,Kia Motors,KDPYR,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Defensive Player of the Year,,1999-00,,,,Award,Kia Motors,KDPYR,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Month,,1999-00,12/01/1999,,,Award,Kia Motors,KIPMO,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,New Orleans Hornets,NBA Player of the Week,,1992-93,,1993-04-18T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Week,,1996-97,,1997-02-16T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Week,,1997-98,,1998-03-29T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Week,,1998-99,,1999-03-14T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Week,,1999-00,,1999-12-13T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Player of the Week,,1999-00,,2000-04-10T00:00:00,,Award,Kia Motors,KIPWK,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Charlotte Hornets,NBA Rookie of the Month,,1992-93,03/01/1993,,,Award,Kia Motors,KIRMO,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Charlotte Hornets,NBA Rookie of the Month,,1992-93,04/01/1993,,,Award,Kia Motors,KIRMO,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,1994-95,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,1995-96,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,1999-00,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,2001-02,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,1993-94,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,1996-97,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,,NBA All-Star,,2000-01,,,,Award,All-Star,,,297,Alonzo Mourning,2001-02
297,Alonzo,Mourning,Miami Heat,NBA Champion,,2005-06,,,,Award,Champion,,,297,Alonzo Mourning,2001-02
87,Dikembe,Mutombo,Denver Nuggets,All-Defensive Team,2,1994-95,,,1610612743,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks,All-Defensive Team,1,1996-97,,,1610612737,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks,All-Defensive Team,1,1997-98,,,1610612737,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks,All-Defensive Team,2,1998-99,,,1610612737,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Philadelphia 76ers-Atlanta Hawks,All-Defensive Team,1,2000-01,,,1610612737,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Philadelphia 76ers-Atlanta Hawks,All-Defensive Team,2,2001-02,,,1610612737,Award,Kia Motors,KIADT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks,All-NBA,3,1997-98,,,1610612737,Award,Kia Motors,KIANT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks-Philadelphia 76ers,All-NBA,2,2000-01,,,1610612755,Award,Kia Motors,KIANT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Philadelphia 76ers,All-NBA,3,2001-02,,,1610612755,Award,Kia Motors,KIANT,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Denver Nuggets,All-Rookie Team,1,1991-92,,,1610612743,Award,Kia Motors,KIART,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,,Hall of Fame Inductee,,2015,,,,Award,Hall of Fame,,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Atlanta Hawks,IBM Award,,1998-99,,,,Award,IBM,IBMAW,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Philadelphia 76ers,J. Walter Kennedy Citizenship,,2000-01,,,,Award,Kia Motors,KIWKC,,87,Dikembe Mutombo,2001-02
87,Dikembe,Mutombo,Houston Rockets,J. Walter Kennedy Citizenship,,2008-09,,,,Award,Kia Motors,KIWKC,,87,Dikembe Mutombo,2001-02
