SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season
42000,1713,0040000068,"MAY 20, 2001",TOR @ PHI,L,48,6,18,0.333,0,3,0.0,8,9,0.889,4,3,7,9,3,2,0,1,20,-1,0,1713,Vince Carter,2000-01
42000,1713,0040000067,"MAY 18, 2001",TOR vs. PHI,W,43,17,31,0.548,4,8,0.5,1,2,0.5,3,2,5,5,4,1,0,3,39,21,0,1713,Vince Carter,2000-01
42000,1713,0040000066,"MAY 16, 2001",TOR @ PHI,L,35,6,11,0.545,0,1,0.0,4,5,0.8,2,3,5,2,2,0,6,2,16,-30,0,1713,Vince Carter,2000-01
42000,1713,0040000065,"MAY 13, 2001",TOR vs. PHI,L,47,8,27,0.296,1,7,0.143,8,10,0.8,5,5,10,5,1,3,2,5,25,-5,0,1713,Vince Carter,2000-01
42000,1713,0040000064,"MAY 11, 2001",TOR vs. PHI,W,45,19,29,0.655,9,13,0.692,3,3,1.0,3,3,6,7,1,4,1,3,50,24,0,1713,Vince Carter,2000-01
42000,1713,0040000063,"MAY 09, 2001",TOR @ PHI,L,47,12,26,0.462,4,9,0.444,0,0,0.0,2,5,7,4,2,2,2,5,28,-3,0,1713,Vince Carter,2000-01
42000,1713,0040000062,"MAY 06, 2001",TOR @ PHI,W,47,13,29,0.448,1,4,0.25,8,9,0.889,2,0,2,7,0,2,4,5,35,6,0,1713,Vince Carter,2000-01
42000,1713,0040000040,"MAY 04, 2001",TOR @ NYK,W,48,11,22,0.5,3,3,1.0,2,2,1.0,2,4,6,3,2,0,3,3,27,4,0,1713,Vince Carter,2000-01
42000,1713,0040000032,"MAY 02, 2001",TOR vs. NYK,W,47,10,22,0.455,2,4,0.5,10,14,0.714,4,3,7,4,2,2,2,5,32,4,0,1713,Vince Carter,2000-01
42000,1713,0040000024,"APR 29, 2001",TOR vs. NYK,L,47,5,21,0.238,1,4,0.25,9,11,0.818,4,5,9,4,0,2,0,6,20,-8,0,1713,Vince Carter,2000-01
42000,1713,0040000016,"APR 26, 2001",TOR @ NYK,W,39,10,22,0.455,0,4,0.0,2,4,0.5,4,3,7,1,2,1,2,4,22,20,0,1713,Vince Carter,2000-01
42000,1713,0040000008,"APR 22, 2001",TOR @ NYK,L,46,5,22,0.227,0,1,0.0,3,5,0.6,2,5,7,5,1,1,5,3,13,-3,0,1713,Vince Carter,2000-01
42000,208,0040000082,"JUN 03, 2001",MIL @ PHI,L,41,8,19,0.421,0,0,0.0,4,4,1.0,0,1,1,5,0,0,4,6,20,-17,0,208,Sam Cassell,2000-01
42000,208,0040000081,"JUN 01, 2001",MIL vs. PHI,W,38,1,10,0.1,0,0,0.0,4,4,1.0,2,3,5,11,0,1,3,4,6,9,0,208,Sam Cassell,2000-01
42000,208,0040000080,"MAY 30, 2001",MIL @ PHI,L,37,7,18,0.389,0,1,0.0,4,4,1.0,1,11,12,4,2,0,4,5,18,8,0,208,Sam Cassell,2000-01
42000,208,0040000079,"MAY 28, 2001",MIL vs. PHI,L,39,5,10,0.5,0,1,0.0,4,5,0.8,0,5,5,5,1,0,4,5,14,-6,0,208,Sam Cassell,2000-01
42000,208,0040000078,"MAY 26, 2001",MIL vs. PHI,W,36,9,15,0.6,0,0,0.0,6,9,0.667,1,4,5,4,1,0,2,4,24,19,0,208,Sam Cassell,2000-01
42000,208,0040000077,"MAY 24, 2001",MIL @ PHI,W,39,7,16,0.438,0,0,0.0,0,0,0.0,1,5,6,11,2,0,1,4,14,18,0,208,Sam Cassell,2000-01
42000,208,0040000076,"MAY 22, 2001",MIL @ PHI,L,38,6,14,0.429,0,1,0.0,8,9,0.889,1,5,6,7,0,0,5,6,20,-5,0,208,Sam Cassell,2000-01
42000,208,0040000048,"MAY 20, 2001",MIL vs. CHH,W,36,4,12,0.333,1,3,0.333,8,8,1.0,0,3,3,13,0,1,2,3,17,-4,0,208,Sam Cassell,2000-01
42000,208,0040000047,"MAY 17, 2001",MIL @ CHH,W,42,10,16,0.625,0,0,0.0,13,15,0.867,1,3,4,11,2,0,3,4,33,4,0,208,Sam Cassell,2000-01
42000,208,0040000046,"MAY 15, 2001",MIL vs. CHH,L,35,4,12,0.333,1,1,1.0,3,4,0.75,1,1,2,4,0,0,2,4,12,-16,0,208,Sam Cassell,2000-01
42000,208,0040000045,"MAY 13, 2001",MIL @ CHH,L,34,4,11,0.364,0,3,0.0,0,0,0.0,0,1,1,4,3,0,4,5,8,-14,0,208,Sam Cassell,2000-01
42000,208,0040000044,"MAY 10, 2001",MIL @ CHH,L,38,5,13,0.385,2,2,1.0,0,0,0.0,0,1,1,9,1,0,1,4,12,-12,0,208,Sam Cassell,2000-01
42000,208,0040000042,"MAY 08, 2001",MIL vs. CHH,W,36,4,16,0.25,0,1,0.0,0,0,0.0,0,4,4,5,2,0,1,4,8,-4,0,208,Sam Cassell,2000-01
42000,208,0040000041,"MAY 06, 2001",MIL vs. CHH,W,36,8,16,0.5,3,6,0.5,1,1,1.0,1,1,2,4,0,0,2,4,20,10,0,208,Sam Cassell,2000-01
42000,208,0040000029,"MAY 01, 2001",MIL @ ORL,W,39,8,18,0.444,2,3,0.667,7,9,0.778,0,3,3,6,1,0,3,4,25,4,0,208,Sam Cassell,2000-01
42000,208,0040000020,"APR 28, 2001",MIL @ ORL,L,43,7,23,0.304,0,4,0.0,7,9,0.778,2,14,16,5,2,1,7,1,21,-3,0,208,Sam Cassell,2000-01
42000,208,0040000013,"APR 25, 2001",MIL vs. ORL,W,36,8,21,0.381,1,1,1.0,9,9,1.0,1,1,2,4,1,0,2,4,26,-3,0,208,Sam Cassell,2000-01
42000,208,0040000006,"APR 22, 2001",MIL vs. ORL,W,39,5,18,0.278,0,3,0.0,6,7,0.857,0,5,5,8,1,0,2,5,16,11,0,208,Sam Cassell,2000-01
42000,190,0040000003,"APR 21, 2001",MIA vs. CHH,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,0,-1,0,190,Duane Causwell,2000-01
42000,76,0040000017,"APR 27, 2001",MIA @ CHH,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,0,76,Cedric Ceballos,2000-01
42000,76,0040000009,"APR 23, 2001",MIA vs. CHH,L,7,1,3,0.333,0,0,0.0,0,0,0.0,2,2,4,1,0,0,1,2,2,0,0,76,Cedric Ceballos,2000-01
42000,76,0040000003,"APR 21, 2001",MIA vs. CHH,L,4,1,3,0.333,0,0,0.0,1,2,0.5,1,0,1,0,0,0,0,0,3,0,0,76,Cedric Ceballos,2000-01
42000,164,0040000068,"MAY 20, 2001",TOR @ PHI,L,24,4,9,0.444,2,5,0.4,1,2,0.5,0,0,0,3,0,0,2,4,11,-1,0,164,Chris Childs,2000-01
42000,164,0040000067,"MAY 18, 2001",TOR vs. PHI,W,21,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,5,1,0,1,5,0,3,0,164,Chris Childs,2000-01
42000,164,0040000066,"MAY 16, 2001",TOR @ PHI,L,35,4,11,0.364,0,4,0.0,2,2,1.0,0,1,1,8,2,0,2,6,10,-25,0,164,Chris Childs,2000-01
42000,164,0040000065,"MAY 13, 2001",TOR vs. PHI,L,45,3,8,0.375,2,4,0.5,2,2,1.0,1,4,5,7,0,0,5,2,10,-2,0,164,Chris Childs,2000-01
42000,164,0040000064,"MAY 11, 2001",TOR vs. PHI,W,40,5,9,0.556,2,3,0.667,4,4,1.0,0,5,5,10,1,0,3,4,16,16,0,164,Chris Childs,2000-01
42000,164,0040000063,"MAY 09, 2001",TOR @ PHI,L,29,1,3,0.333,0,1,0.0,1,2,0.5,0,4,4,9,1,0,1,3,3,-2,0,164,Chris Childs,2000-01
42000,164,0040000062,"MAY 06, 2001",TOR @ PHI,W,22,0,4,0.0,0,2,0.0,0,0,0.0,0,4,4,4,2,1,3,6,0,2,0,164,Chris Childs,2000-01
42000,164,0040000040,"MAY 04, 2001",TOR @ NYK,W,37,4,8,0.5,2,2,1.0,0,0,0.0,0,3,3,9,0,1,3,2,10,0,0,164,Chris Childs,2000-01
42000,164,0040000032,"MAY 02, 2001",TOR vs. NYK,W,40,8,11,0.727,4,5,0.8,5,6,0.833,1,5,6,4,3,0,5,5,25,-2,0,164,Chris Childs,2000-01
42000,164,0040000024,"APR 29, 2001",TOR vs. NYK,L,39,4,11,0.364,1,2,0.5,3,3,1.0,0,5,5,9,0,0,3,4,12,-8,0,164,Chris Childs,2000-01
42000,164,0040000016,"APR 26, 2001",TOR @ NYK,W,29,1,7,0.143,1,3,0.333,2,2,1.0,0,2,2,7,2,1,6,3,5,13,0,164,Chris Childs,2000-01
42000,164,0040000008,"APR 22, 2001",TOR @ NYK,L,19,3,7,0.429,1,4,0.25,0,0,0.0,0,2,2,3,0,0,1,4,7,-8,0,164,Chris Childs,2000-01
42000,57,0040000051,"MAY 13, 2001",SAC vs. LAL,L,46,5,9,0.556,2,3,0.667,3,3,1.0,1,1,2,4,4,0,1,5,15,-13,0,57,Doug Christie,2000-01
42000,57,0040000050,"MAY 11, 2001",SAC vs. LAL,L,34,3,12,0.25,0,1,0.0,4,5,0.8,0,3,3,5,3,2,3,6,10,-16,0,57,Doug Christie,2000-01
42000,57,0040000049,"MAY 08, 2001",SAC @ LAL,L,33,3,13,0.231,0,3,0.0,3,4,0.75,3,3,6,2,4,1,3,5,9,-23,0,57,Doug Christie,2000-01
42000,57,0040000043,"MAY 06, 2001",SAC @ LAL,L,35,2,6,0.333,0,1,0.0,1,1,1.0,1,3,4,3,2,2,0,2,5,-2,0,57,Doug Christie,2000-01
42000,57,0040000030,"MAY 02, 2001",SAC @ PHX,W,44,1,4,0.25,0,1,0.0,2,2,1.0,0,2,2,0,3,1,3,4,4,11,0,57,Doug Christie,2000-01
42000,57,0040000023,"APR 29, 2001",SAC @ PHX,W,40,5,10,0.5,2,5,0.4,5,8,0.625,0,6,6,4,2,2,4,3,17,-1,0,57,Doug Christie,2000-01
42000,57,0040000014,"APR 25, 2001",SAC vs. PHX,W,29,4,8,0.5,0,1,0.0,4,4,1.0,1,3,4,3,0,0,1,3,12,24,0,57,Doug Christie,2000-01
42000,57,0040000007,"APR 22, 2001",SAC vs. PHX,L,43,2,6,0.333,1,2,0.5,2,2,1.0,1,7,8,5,2,1,4,3,7,-4,0,57,Doug Christie,2000-01
42000,1721,0040000067,"MAY 18, 2001",TOR vs. PHI,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-7,0,1721,Keon Clark,2000-01
42000,1721,0040000066,"MAY 16, 2001",TOR @ PHI,L,21,2,5,0.4,0,0,0.0,2,2,1.0,2,3,5,1,0,0,2,1,6,-12,0,1721,Keon Clark,2000-01
42000,1721,0040000065,"MAY 13, 2001",TOR vs. PHI,L,4,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,2,0,1721,Keon Clark,2000-01
42000,1721,0040000064,"MAY 11, 2001",TOR vs. PHI,W,9,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,3,0,7,0,1721,Keon Clark,2000-01
42000,1721,0040000063,"MAY 09, 2001",TOR @ PHI,L,9,2,4,0.5,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,4,-9,0,1721,Keon Clark,2000-01
42000,1721,0040000062,"MAY 06, 2001",TOR @ PHI,W,12,1,2,0.5,0,0,0.0,1,2,0.5,0,3,3,1,0,0,1,1,3,5,0,1721,Keon Clark,2000-01
42000,1721,0040000040,"MAY 04, 2001",TOR @ NYK,W,10,2,4,0.5,0,0,0.0,0,2,0.0,1,0,1,1,0,0,0,2,4,-2,0,1721,Keon Clark,2000-01
42000,1721,0040000032,"MAY 02, 2001",TOR vs. NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,2,0,1721,Keon Clark,2000-01
42000,1721,0040000024,"APR 29, 2001",TOR vs. NYK,L,10,1,4,0.25,0,0,0.0,7,8,0.875,1,2,3,1,0,0,0,2,9,2,0,1721,Keon Clark,2000-01
42000,1721,0040000016,"APR 26, 2001",TOR @ NYK,W,13,2,7,0.286,0,0,0.0,3,3,1.0,2,4,6,0,1,1,0,4,7,1,0,1721,Keon Clark,2000-01
42000,1721,0040000008,"APR 22, 2001",TOR @ NYK,L,12,1,1,1.0,0,0,0.0,0,3,0.0,0,2,2,1,0,1,0,1,2,7,0,1721,Keon Clark,2000-01
42000,934,0040000042,"MAY 08, 2001",CHH @ MIL,L,16,2,9,0.222,0,0,0.0,3,4,0.75,5,4,9,2,1,1,0,1,7,1,0,934,Derrick Coleman,2000-01
42000,934,0040000041,"MAY 06, 2001",CHH @ MIL,L,10,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,0,0,0,2,2,5,-17,0,934,Derrick Coleman,2000-01
42000,934,0040000017,"APR 27, 2001",CHH vs. MIA,W,23,2,8,0.25,0,2,0.0,1,2,0.5,3,6,9,1,0,1,2,4,5,18,0,934,Derrick Coleman,2000-01
42000,934,0040000009,"APR 23, 2001",CHH @ MIA,W,23,3,8,0.375,1,2,0.5,1,1,1.0,1,5,6,2,1,0,0,1,8,17,0,934,Derrick Coleman,2000-01
42000,934,0040000003,"APR 21, 2001",CHH @ MIA,W,16,0,6,0.0,0,3,0.0,2,2,1.0,0,1,1,1,2,0,1,4,2,4,0,934,Derrick Coleman,2000-01
42000,1506,0040000031,"MAY 02, 2001",IND vs. PHI,L,27,3,7,0.429,1,3,0.333,1,2,0.5,1,3,4,1,0,0,2,2,8,-7,0,1506,Austin Croshere,2000-01
42000,1506,0040000021,"APR 28, 2001",IND vs. PHI,L,32,4,11,0.364,0,3,0.0,5,6,0.833,3,7,10,1,1,1,3,4,13,-4,0,1506,Austin Croshere,2000-01
42000,1506,0040000011,"APR 24, 2001",IND @ PHI,L,33,3,9,0.333,1,3,0.333,3,3,1.0,0,3,3,3,3,0,2,6,10,-3,0,1506,Austin Croshere,2000-01
42000,1506,0040000004,"APR 21, 2001",IND @ PHI,W,37,4,8,0.5,0,1,0.0,4,4,1.0,1,2,3,1,0,1,2,3,12,2,0,1506,Austin Croshere,2000-01
42000,180,0040000034,"MAY 03, 2001",UTA vs. DAL,L,4,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,1,0,0,2,2,1,0,180,John Crotty,2000-01
42000,180,0040000028,"MAY 01, 2001",UTA @ DAL,L,8,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,0,-4,0,180,John Crotty,2000-01
42000,180,0040000018,"APR 28, 2001",UTA @ DAL,L,4,0,2,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,0,0,-5,0,180,John Crotty,2000-01
42000,180,0040000012,"APR 24, 2001",UTA vs. DAL,W,3,0,0,0.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,1,-1,0,180,John Crotty,2000-01
42000,209,0040000068,"MAY 20, 2001",TOR @ PHI,L,17,3,5,0.6,1,3,0.333,0,0,0.0,1,1,2,0,2,0,2,1,7,7,0,209,Dell Curry,2000-01
42000,209,0040000067,"MAY 18, 2001",TOR vs. PHI,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9,0,209,Dell Curry,2000-01
42000,209,0040000066,"MAY 16, 2001",TOR @ PHI,L,19,4,8,0.5,4,6,0.667,0,0,0.0,1,1,2,1,2,0,1,1,12,-14,0,209,Dell Curry,2000-01
42000,209,0040000065,"MAY 13, 2001",TOR vs. PHI,L,8,1,3,0.333,0,1,0.0,2,2,1.0,0,0,0,1,0,0,0,1,4,-5,0,209,Dell Curry,2000-01
42000,209,0040000064,"MAY 11, 2001",TOR vs. PHI,W,18,1,7,0.143,0,4,0.0,0,0,0.0,0,2,2,0,0,0,3,1,2,11,0,209,Dell Curry,2000-01
42000,209,0040000063,"MAY 09, 2001",TOR @ PHI,L,25,3,10,0.3,3,6,0.5,2,3,0.667,0,1,1,2,1,1,0,1,11,-6,0,209,Dell Curry,2000-01
42000,209,0040000062,"MAY 06, 2001",TOR @ PHI,W,34,7,12,0.583,4,9,0.444,2,2,1.0,0,4,4,1,0,0,1,4,20,0,0,209,Dell Curry,2000-01
42000,209,0040000040,"MAY 04, 2001",TOR @ NYK,W,13,0,2,0.0,0,2,0.0,1,1,1.0,0,0,0,2,1,0,2,0,1,1,0,209,Dell Curry,2000-01
42000,209,0040000032,"MAY 02, 2001",TOR vs. NYK,W,7,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,3,11,0,209,Dell Curry,2000-01
42000,209,0040000024,"APR 29, 2001",TOR vs. NYK,L,13,3,5,0.6,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,7,2,0,209,Dell Curry,2000-01
42000,209,0040000016,"APR 26, 2001",TOR @ NYK,W,9,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,2,0,0,2,1,4,6,0,209,Dell Curry,2000-01
42000,209,0040000008,"APR 22, 2001",TOR @ NYK,L,17,3,7,0.429,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,0,7,-3,0,209,Dell Curry,2000-01
42000,1498,0040000072,"MAY 27, 2001",SAS @ LAL,L,35,7,14,0.5,1,5,0.2,0,0,0.0,1,2,3,2,1,0,0,2,15,-27,0,1498,Antonio Daniels,2000-01
42000,1498,0040000071,"MAY 25, 2001",SAS @ LAL,L,45,5,14,0.357,0,2,0.0,7,7,1.0,0,1,1,3,1,0,1,2,17,-34,0,1498,Antonio Daniels,2000-01
42000,1498,0040000070,"MAY 21, 2001",SAS vs. LAL,L,48,5,15,0.333,2,5,0.4,12,12,1.0,1,1,2,5,0,0,2,1,24,-7,0,1498,Antonio Daniels,2000-01
42000,1498,0040000069,"MAY 19, 2001",SAS vs. LAL,L,40,7,16,0.438,1,5,0.2,5,6,0.833,0,2,2,3,1,1,1,3,20,-3,0,1498,Antonio Daniels,2000-01
42000,1498,0040000059,"MAY 14, 2001",SAS vs. DAL,W,38,9,15,0.6,1,4,0.25,0,0,0.0,0,2,2,9,0,0,3,2,19,17,0,1498,Antonio Daniels,2000-01
42000,1498,0040000058,"MAY 12, 2001",SAS @ DAL,L,42,8,12,0.667,1,4,0.25,1,2,0.5,1,1,2,0,0,0,2,2,18,-1,0,1498,Antonio Daniels,2000-01
42000,1498,0040000057,"MAY 09, 2001",SAS @ DAL,W,33,5,10,0.5,1,3,0.333,2,2,1.0,1,4,5,3,2,0,0,2,13,14,0,1498,Antonio Daniels,2000-01
42000,1498,0040000056,"MAY 07, 2001",SAS vs. DAL,W,34,5,8,0.625,2,4,0.5,0,0,0.0,0,2,2,5,0,0,2,4,12,9,0,1498,Antonio Daniels,2000-01
42000,1498,0040000055,"MAY 05, 2001",SAS vs. DAL,W,26,4,8,0.5,3,4,0.75,2,2,1.0,0,2,2,1,0,0,0,3,13,7,0,1498,Antonio Daniels,2000-01
42000,1498,0040000025,"APR 30, 2001",SAS @ MIN,W,24,6,9,0.667,4,5,0.8,0,0,0.0,0,1,1,3,1,0,0,0,16,0,0,1498,Antonio Daniels,2000-01
42000,1498,0040000019,"APR 28, 2001",SAS @ MIN,L,10,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,1,0,0,1,1,3,0,0,1498,Antonio Daniels,2000-01
42000,1498,0040000010,"APR 23, 2001",SAS vs. MIN,W,19,0,5,0.0,0,2,0.0,2,2,1.0,0,2,2,2,1,0,0,0,2,-5,0,1498,Antonio Daniels,2000-01
42000,1498,0040000002,"APR 21, 2001",SAS vs. MIN,W,12,1,4,0.25,0,2,0.0,2,2,1.0,0,1,1,1,0,0,1,0,4,1,0,1498,Antonio Daniels,2000-01
42000,213,0040000068,"MAY 20, 2001",TOR @ PHI,L,41,11,15,0.733,0,0,0.0,1,2,0.5,2,7,9,2,1,2,1,5,23,11,0,213,Antonio Davis,2000-01
42000,213,0040000067,"MAY 18, 2001",TOR vs. PHI,W,37,5,16,0.313,0,0,0.0,7,7,1.0,4,9,13,4,1,2,1,1,17,4,0,213,Antonio Davis,2000-01
42000,213,0040000066,"MAY 16, 2001",TOR @ PHI,L,29,5,9,0.556,0,0,0.0,4,4,1.0,2,2,4,2,0,1,0,3,14,-14,0,213,Antonio Davis,2000-01
42000,213,0040000065,"MAY 13, 2001",TOR vs. PHI,L,44,4,10,0.4,0,0,0.0,7,8,0.875,4,7,11,0,3,2,1,4,15,-7,0,213,Antonio Davis,2000-01
42000,213,0040000064,"MAY 11, 2001",TOR vs. PHI,W,45,9,16,0.563,0,0,0.0,2,2,1.0,3,11,14,2,1,3,2,3,20,24,0,213,Antonio Davis,2000-01
42000,213,0040000063,"MAY 09, 2001",TOR @ PHI,L,45,8,13,0.615,0,0,0.0,3,4,0.75,1,9,10,3,0,0,1,1,19,-3,0,213,Antonio Davis,2000-01
42000,213,0040000062,"MAY 06, 2001",TOR @ PHI,W,42,4,12,0.333,0,0,0.0,2,4,0.5,4,8,12,3,1,2,0,3,10,3,0,213,Antonio Davis,2000-01
42000,213,0040000040,"MAY 04, 2001",TOR @ NYK,W,40,5,11,0.455,0,0,0.0,4,6,0.667,4,8,12,2,1,2,2,2,14,7,0,213,Antonio Davis,2000-01
42000,213,0040000032,"MAY 02, 2001",TOR vs. NYK,W,39,4,11,0.364,0,0,0.0,2,2,1.0,4,5,9,1,1,4,4,5,10,7,0,213,Antonio Davis,2000-01
42000,213,0040000024,"APR 29, 2001",TOR vs. NYK,L,39,10,16,0.625,0,0,0.0,1,2,0.5,4,8,12,1,0,2,4,5,21,-10,0,213,Antonio Davis,2000-01
42000,213,0040000016,"APR 26, 2001",TOR @ NYK,W,38,6,12,0.5,0,0,0.0,3,4,0.75,3,9,12,2,1,2,2,2,15,19,0,213,Antonio Davis,2000-01
42000,213,0040000008,"APR 22, 2001",TOR @ NYK,L,46,6,13,0.462,0,0,0.0,7,8,0.875,6,9,15,1,0,0,3,1,19,-6,0,213,Antonio Davis,2000-01
42000,1884,0040000048,"MAY 20, 2001",CHH @ MIL,L,45,10,16,0.625,5,8,0.625,4,9,0.444,1,1,2,6,2,2,1,4,29,-4,0,1884,Baron Davis,2000-01
42000,1884,0040000047,"MAY 17, 2001",CHH vs. MIL,L,45,6,15,0.4,2,7,0.286,5,8,0.625,1,4,5,6,3,0,1,5,19,-3,0,1884,Baron Davis,2000-01
42000,1884,0040000046,"MAY 15, 2001",CHH @ MIL,W,34,7,10,0.7,5,5,1.0,0,0,0.0,1,5,6,5,3,0,1,5,19,0,0,1884,Baron Davis,2000-01
42000,1884,0040000045,"MAY 13, 2001",CHH vs. MIL,W,43,6,14,0.429,3,8,0.375,3,3,1.0,1,4,5,7,6,0,4,2,18,13,0,1884,Baron Davis,2000-01
42000,1884,0040000044,"MAY 10, 2001",CHH vs. MIL,W,38,3,12,0.25,0,4,0.0,4,8,0.5,1,7,8,6,1,0,0,3,10,7,0,1884,Baron Davis,2000-01
42000,1884,0040000042,"MAY 08, 2001",CHH @ MIL,L,42,0,4,0.0,0,2,0.0,4,4,1.0,0,2,2,6,0,0,2,5,4,2,0,1884,Baron Davis,2000-01
42000,1884,0040000041,"MAY 06, 2001",CHH @ MIL,L,40,5,12,0.417,1,6,0.167,7,9,0.778,0,2,2,7,4,3,3,3,18,-12,0,1884,Baron Davis,2000-01
42000,1884,0040000017,"APR 27, 2001",CHH vs. MIA,W,43,9,15,0.6,0,3,0.0,3,4,0.75,1,1,2,3,3,0,3,1,21,10,0,1884,Baron Davis,2000-01
42000,1884,0040000009,"APR 23, 2001",CHH @ MIA,W,32,5,15,0.333,2,4,0.5,5,5,1.0,2,5,7,4,2,0,1,1,17,17,0,1884,Baron Davis,2000-01
42000,1884,0040000003,"APR 21, 2001",CHH @ MIA,W,35,8,10,0.8,2,3,0.667,5,6,0.833,1,4,5,8,4,0,6,4,23,25,0,1884,Baron Davis,2000-01
42000,905,0040000015,"APR 26, 2001",POR @ LAL,L,11,0,2,0.0,0,1,0.0,1,2,0.5,1,1,2,0,1,0,0,1,1,-10,0,905,Dale Davis,2000-01
42000,905,0040000005,"APR 22, 2001",POR @ LAL,L,9,0,0,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,6,0,-21,0,905,Dale Davis,2000-01
42000,692,0040000029,"MAY 01, 2001",ORL vs. MIL,L,16,2,5,0.4,0,0,0.0,2,4,0.5,2,1,3,0,2,0,0,4,6,2,0,692,Andrew DeClercq,2000-01
42000,692,0040000020,"APR 28, 2001",ORL vs. MIL,W,14,3,5,0.6,0,0,0.0,0,0,0.0,4,2,6,0,0,1,1,6,6,-1,0,692,Andrew DeClercq,2000-01
42000,692,0040000013,"APR 25, 2001",ORL @ MIL,L,12,1,2,0.5,0,0,0.0,1,2,0.5,0,4,4,0,0,0,0,4,3,-10,0,692,Andrew DeClercq,2000-01
42000,692,0040000006,"APR 22, 2001",ORL @ MIL,L,12,2,2,1.0,0,0,0.0,1,2,0.5,1,2,3,1,0,1,1,3,5,-7,0,692,Andrew DeClercq,2000-01
42000,219,0040000023,"APR 29, 2001",PHX vs. SAC,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,0,2,-2,0,219,Vinny Del Negro,2000-01
42000,219,0040000014,"APR 25, 2001",PHX @ SAC,L,18,3,6,0.5,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,2,6,-5,0,219,Vinny Del Negro,2000-01
42000,219,0040000007,"APR 22, 2001",PHX @ SAC,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,1,0,219,Vinny Del Negro,2000-01
42000,960,0040000030,"MAY 02, 2001",PHX vs. SAC,L,32,5,14,0.357,1,2,0.5,2,3,0.667,2,4,6,0,0,0,1,2,13,-7,0,960,Tony Delk,2000-01
42000,960,0040000023,"APR 29, 2001",PHX vs. SAC,L,34,8,14,0.571,2,6,0.333,0,0,0.0,1,4,5,2,1,0,3,4,18,-3,0,960,Tony Delk,2000-01
42000,960,0040000014,"APR 25, 2001",PHX @ SAC,L,26,4,13,0.308,1,2,0.5,5,6,0.833,1,1,2,2,0,0,0,1,14,-10,0,960,Tony Delk,2000-01
42000,960,0040000007,"APR 22, 2001",PHX @ SAC,W,22,1,2,0.5,0,0,0.0,0,2,0.0,1,2,3,0,2,0,1,0,2,-5,0,960,Tony Delk,2000-01
42000,124,0040000051,"MAY 13, 2001",SAC vs. LAL,L,32,4,9,0.444,0,0,0.0,10,10,1.0,4,6,10,1,1,4,1,4,18,6,0,124,Vlade Divac,2000-01
42000,124,0040000050,"MAY 11, 2001",SAC vs. LAL,L,30,5,11,0.455,0,0,0.0,2,4,0.5,4,8,12,1,1,1,4,4,12,-5,0,124,Vlade Divac,2000-01
42000,124,0040000049,"MAY 08, 2001",SAC @ LAL,L,20,2,7,0.286,0,0,0.0,1,2,0.5,0,2,2,1,1,3,1,1,5,-16,0,124,Vlade Divac,2000-01
42000,124,0040000043,"MAY 06, 2001",SAC @ LAL,L,26,3,11,0.273,0,0,0.0,1,3,0.333,2,5,7,2,1,0,4,6,7,2,0,124,Vlade Divac,2000-01
42000,124,0040000030,"MAY 02, 2001",SAC @ PHX,W,23,4,13,0.308,0,1,0.0,2,4,0.5,3,5,8,4,1,0,0,2,10,-12,0,124,Vlade Divac,2000-01
42000,124,0040000023,"APR 29, 2001",SAC @ PHX,W,34,4,12,0.333,1,1,1.0,2,2,1.0,3,9,12,3,1,2,3,3,11,1,0,124,Vlade Divac,2000-01
