SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season,TEAM_ABBREVIATION,TEAM_ID
22000,349,20000801,"FEB 25, 2001",NYK vs. SAC,W,27,3,6,0.5,0,1,0.0,0,0,0.0,0,1,1,1,1,0,2,2,6,-3,0,349,Mark Jackson,2000-01,NYK,1610612752
22000,349,20000784,"FEB 23, 2001",NYK vs. PHX,L,13,0,3,0.0,0,1,0.0,0,0,0.0,1,0,1,3,0,0,0,1,0,-5,0,349,Mark Jackson,2000-01,NYK,1610612752
22000,349,20000771,"FEB 21, 2001",TOR @ NJN,L,34,6,10,0.6,2,5,0.4,2,2,1.0,1,2,3,7,0,0,1,3,16,-6,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000765,"FEB 20, 2001",TOR vs. GSW,W,35,4,10,0.4,1,2,0.5,1,1,1.0,1,3,4,12,0,0,1,0,10,6,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000752,"FEB 18, 2001",TOR vs. SAS,L,28,2,3,0.667,0,1,0.0,0,0,0.0,0,5,5,9,1,0,5,3,4,-22,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000729,"FEB 15, 2001",TOR vs. MIA,L,41,2,8,0.25,1,3,0.333,0,0,0.0,0,2,2,9,3,0,2,2,5,-7,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000712,"FEB 13, 2001",TOR @ CLE,W,30,2,5,0.4,1,2,0.5,2,2,1.0,2,1,3,16,1,0,1,2,7,15,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000708,"FEB 08, 2001",TOR vs. DEN,W,27,1,6,0.167,1,4,0.25,0,0,0.0,0,3,3,5,1,0,2,1,3,-5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000685,"FEB 05, 2001",TOR vs. BOS,W,31,1,7,0.143,0,1,0.0,1,1,1.0,0,2,2,8,1,1,1,0,3,3,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000670,"FEB 03, 2001",TOR vs. MIN,L,27,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,10,0,0,2,0,3,-5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000648,"JAN 31, 2001",TOR @ ATL,L,35,2,7,0.286,0,1,0.0,2,2,1.0,1,2,3,12,1,0,1,0,6,8,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000640,"JAN 30, 2001",TOR vs. PHI,W,24,6,11,0.545,1,5,0.2,2,2,1.0,1,1,2,6,1,0,1,2,15,3,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000622,"JAN 27, 2001",TOR @ CHI,W,34,6,11,0.545,0,4,0.0,0,0,0.0,1,1,2,12,1,0,2,1,12,10,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000600,"JAN 24, 2001",TOR @ MIA,L,27,3,7,0.429,0,4,0.0,0,0,0.0,0,3,3,6,2,0,3,2,6,-5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000590,"JAN 23, 2001",TOR @ ORL,L,43,4,8,0.5,3,4,0.75,0,0,0.0,2,2,4,4,4,0,3,1,11,-9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000579,"JAN 21, 2001",TOR @ PHI,W,36,3,5,0.6,1,2,0.5,0,0,0.0,1,3,4,13,1,0,2,4,7,3,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000567,"JAN 19, 2001",TOR vs. WAS,W,27,3,6,0.5,1,1,1.0,0,0,0.0,0,3,3,5,1,0,2,0,7,12,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000554,"JAN 17, 2001",TOR @ SAS,W,36,8,10,0.8,3,3,1.0,4,4,1.0,0,7,7,10,1,0,1,1,23,14,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000549,"JAN 16, 2001",TOR @ HOU,L,26,2,4,0.5,0,0,0.0,2,4,0.5,1,1,2,7,1,0,0,0,6,-17,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000532,"JAN 14, 2001",TOR vs. CHH,W,37,5,9,0.556,3,3,1.0,0,0,0.0,1,2,3,14,1,1,4,3,13,17,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000513,"JAN 12, 2001",TOR @ BOS,W,29,3,8,0.375,1,2,0.5,0,0,0.0,0,3,3,7,1,0,4,3,7,5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000503,"JAN 10, 2001",TOR @ DET,W,30,3,6,0.5,2,4,0.5,1,2,0.5,0,4,4,12,1,0,2,3,9,24,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000496,"JAN 09, 2001",TOR vs. HOU,L,28,2,7,0.286,1,4,0.25,0,0,0.0,2,0,2,7,3,0,2,1,5,-11,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000481,"JAN 07, 2001",TOR vs. SEA,W,40,2,8,0.25,1,5,0.2,0,0,0.0,0,2,2,10,2,1,4,1,5,8,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000467,"JAN 05, 2001",TOR vs. DAL,L,34,6,11,0.545,3,4,0.75,0,1,0.0,0,3,3,8,1,0,3,1,15,-4,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000448,"JAN 02, 2001",TOR @ LAC,L,28,2,5,0.4,0,1,0.0,0,0,0.0,0,2,2,8,1,0,1,2,4,-19,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000433,"DEC 30, 2000",TOR @ PHX,L,42,5,6,0.833,4,4,1.0,2,2,1.0,1,2,3,5,0,0,4,5,16,-3,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000418,"DEC 28, 2000",TOR @ DEN,W,39,4,11,0.364,1,3,0.333,2,2,1.0,2,2,4,17,2,0,1,2,11,5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000402,"DEC 26, 2000",TOR @ MIN,L,27,2,6,0.333,0,1,0.0,0,0,0.0,1,1,2,9,0,0,1,2,4,-16,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000376,"DEC 22, 2000",TOR vs. ATL,L,38,5,9,0.556,0,2,0.0,2,2,1.0,4,3,7,8,1,1,3,1,12,-3,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000363,"DEC 20, 2000",TOR @ IND,W,37,2,7,0.286,1,3,0.333,0,0,0.0,0,5,5,9,2,0,3,5,5,5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000354,"DEC 19, 2000",TOR vs. UTA,W,26,5,8,0.625,2,4,0.5,0,0,0.0,1,1,2,7,1,0,1,1,12,10,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000347,"DEC 17, 2000",TOR vs. LAL,L,29,2,5,0.4,1,4,0.25,2,2,1.0,1,0,1,5,1,0,2,2,7,-9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000332,"DEC 15, 2000",TOR @ MIL,L,32,2,8,0.25,1,4,0.25,0,0,0.0,0,0,0,8,0,0,1,1,5,-9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000322,"DEC 14, 2000",TOR vs. NYK,W,36,1,9,0.111,1,7,0.143,1,2,0.5,1,3,4,7,4,0,4,2,4,6,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000306,"DEC 12, 2000",TOR vs. IND,W,38,3,10,0.3,1,3,0.333,2,2,1.0,0,4,4,11,1,1,1,1,9,-5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000296,"DEC 10, 2000",TOR vs. PHX,L,36,4,6,0.667,1,2,0.5,0,0,0.0,0,0,0,9,1,0,1,2,9,-4,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000281,"DEC 08, 2000",TOR @ GSW,W,26,0,2,0.0,0,1,0.0,1,1,1.0,1,2,3,9,0,0,3,0,1,5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000268,"DEC 06, 2000",TOR @ POR,L,40,3,10,0.3,1,6,0.167,2,2,1.0,0,1,1,12,3,0,1,3,9,-4,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000257,"DEC 05, 2000",TOR @ UTA,L,22,1,4,0.25,0,2,0.0,0,0,0.0,1,1,2,3,0,0,3,1,2,-6,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000227,"DEC 01, 2000",TOR vs. LAC,W,51,8,11,0.727,2,3,0.667,2,4,0.5,1,2,3,15,0,0,4,5,20,7,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000211,"NOV 29, 2000",TOR @ CHH,L,37,5,12,0.417,1,3,0.333,0,0,0.0,1,2,3,7,1,0,0,3,11,-16,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000204,"NOV 28, 2000",TOR @ DAL,L,37,5,13,0.385,1,3,0.333,2,2,1.0,1,4,5,9,0,0,3,0,13,-7,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000194,"NOV 26, 2000",TOR vs. CHI,W,39,2,11,0.182,1,3,0.333,6,8,0.75,2,9,11,11,2,0,1,1,11,9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000182,"NOV 25, 2000",TOR @ NYK,W,41,5,9,0.556,2,5,0.4,2,4,0.5,2,2,4,8,3,0,2,0,14,9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000170,"NOV 23, 2000",TOR @ IND,W,29,2,7,0.286,1,5,0.2,6,6,1.0,1,5,6,8,1,0,4,1,11,8,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000149,"NOV 20, 2000",TOR vs. CHH,L,28,1,6,0.167,1,3,0.333,0,0,0.0,0,4,4,7,2,0,1,0,3,-15,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000138,"NOV 18, 2000",TOR vs. MIL,W,40,4,6,0.667,1,2,0.5,4,4,1.0,0,6,6,12,0,0,1,1,13,13,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000120,"NOV 16, 2000",TOR vs. POR,L,29,0,4,0.0,0,3,0.0,0,0,0.0,0,0,0,7,1,0,2,0,0,-5,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000091,"NOV 11, 2000",TOR @ CHI,W,40,3,7,0.429,0,3,0.0,1,1,1.0,1,4,5,9,0,0,4,1,7,20,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000081,"NOV 10, 2000",TOR vs. CLE,W,29,5,7,0.714,4,5,0.8,3,3,1.0,2,0,2,6,2,0,3,1,17,26,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000055,"NOV 07, 2000",TOR vs. BOS,W,33,0,5,0.0,0,3,0.0,5,6,0.833,0,5,5,15,2,0,2,1,5,46,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000037,"NOV 04, 2000",TOR vs. WAS,W,30,1,5,0.2,0,2,0.0,0,0,0.0,0,3,3,12,0,0,1,0,2,2,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000028,"NOV 03, 2000",TOR @ BOS,L,33,3,7,0.429,0,2,0.0,2,2,1.0,2,5,7,12,0,0,5,1,8,0,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000015,"NOV 01, 2000",TOR @ PHI,L,42,7,13,0.538,2,6,0.333,0,0,0.0,1,5,6,12,2,0,3,4,16,0,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,349,20000005,"OCT 31, 2000",TOR vs. DET,L,30,1,5,0.2,0,2,0.0,0,0,0.0,1,3,4,12,1,2,2,0,2,-9,0,349,Mark Jackson,2000-01,TOR,1610612761
22000,913,20001105,"APR 08, 2001",NYK @ MIA,L,42,5,7,0.714,0,1,0.0,1,4,0.25,3,6,9,1,1,1,1,5,11,-4,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001082,"APR 05, 2001",NYK vs. WAS,W,23,2,6,0.333,0,0,0.0,1,2,0.5,2,1,3,1,0,0,1,4,5,-4,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001063,"APR 03, 2001",NYK vs. ORL,W,24,2,7,0.286,1,3,0.333,1,2,0.5,1,2,3,1,0,0,1,2,6,-5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001059,"APR 01, 2001",NYK @ LAL,W,15,1,5,0.2,1,3,0.333,0,0,0.0,1,0,1,2,1,0,0,5,3,-11,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001046,"MAR 30, 2001",NYK @ POR,L,27,1,8,0.125,0,2,0.0,0,0,0.0,0,2,2,3,0,0,1,5,2,-17,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001037,"MAR 29, 2001",NYK @ VAN,L,21,1,5,0.2,0,1,0.0,0,0,0.0,0,3,3,2,0,0,3,4,2,-19,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001024,"MAR 27, 2001",NYK @ SAC,L,7,2,3,0.667,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,2,4,0,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20001015,"MAR 26, 2001",NYK @ GSW,W,29,1,5,0.2,0,0,0.0,2,2,1.0,2,6,8,1,0,0,0,3,4,1,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000867,"MAR 06, 2001",NYK vs. IND,W,15,3,4,0.75,1,1,1.0,0,0,0.0,0,0,0,1,1,1,0,0,7,-9,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000855,"MAR 04, 2001",NYK @ TOR,L,34,3,9,0.333,0,3,0.0,0,0,0.0,1,7,8,2,0,1,2,2,6,-12,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000844,"MAR 02, 2001",NYK @ CHI,L,32,1,4,0.25,0,2,0.0,0,0,0.0,1,8,9,2,0,1,1,4,2,-15,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000832,"MAR 01, 2001",NYK vs. BOS,W,35,7,16,0.438,2,6,0.333,5,6,0.833,3,7,10,0,0,0,0,4,21,9,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000816,"FEB 27, 2001",NYK vs. SEA,W,15,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,5,0,0,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000801,"FEB 25, 2001",NYK vs. SAC,W,35,3,9,0.333,2,7,0.286,0,2,0.0,0,3,3,5,1,0,1,3,8,6,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000784,"FEB 23, 2001",NYK vs. PHX,L,42,4,10,0.4,2,5,0.4,0,0,0.0,4,5,9,3,1,0,3,3,10,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000775,"FEB 21, 2001",NYK @ DET,L,15,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,0,0,0,2,5,0,-5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000762,"FEB 20, 2001",NYK vs. MIA,W,37,5,11,0.455,2,4,0.5,2,2,1.0,0,4,4,5,2,0,2,4,14,5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000751,"FEB 18, 2001",NYK @ ORL,L,39,10,14,0.714,1,1,1.0,4,4,1.0,3,7,10,0,0,0,3,2,25,0,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000736,"FEB 16, 2001",NYK vs. NJN,W,33,7,13,0.538,1,3,0.333,3,6,0.5,1,2,3,3,1,0,0,2,18,9,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000727,"FEB 14, 2001",NYK @ UTA,L,25,1,3,0.333,1,2,0.5,1,2,0.5,0,1,1,0,0,1,1,6,4,-14,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000718,"FEB 13, 2001",NYK @ DEN,L,34,5,11,0.455,0,2,0.0,4,4,1.0,1,1,2,1,0,1,2,2,14,-21,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000697,"FEB 07, 2001",NYK vs. DAL,W,49,5,11,0.455,2,5,0.4,1,2,0.5,2,5,7,5,0,0,1,3,13,0,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000686,"FEB 05, 2001",NYK @ HOU,L,37,4,9,0.444,0,2,0.0,0,0,0.0,1,1,2,3,0,0,2,3,8,-14,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000680,"FEB 04, 2001",NYK @ MIA,W,44,3,11,0.273,1,4,0.25,4,5,0.8,0,3,3,0,0,1,2,4,11,5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000661,"FEB 02, 2001",NYK @ NJN,W,36,6,11,0.545,2,5,0.4,6,6,1.0,0,3,3,2,1,3,1,3,20,14,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000654,"FEB 01, 2001",NYK vs. PHI,L,41,3,11,0.273,1,3,0.333,1,2,0.5,0,3,3,2,0,0,2,0,8,-4,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000629,"JAN 28, 2001",NYK vs. LAL,W,42,3,6,0.5,1,1,1.0,0,0,0.0,1,15,16,2,0,1,0,3,7,8,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000601,"JAN 24, 2001",NYK @ CHH,L,45,2,9,0.222,1,3,0.333,0,0,0.0,1,7,8,5,2,0,3,4,5,-12,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000592,"JAN 23, 2001",NYK @ MIL,L,33,3,7,0.429,2,2,1.0,2,2,1.0,1,3,4,2,0,0,2,4,10,-11,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000578,"JAN 21, 2001",NYK vs. IND,L,41,6,11,0.545,0,2,0.0,10,13,0.769,2,4,6,0,0,0,0,2,22,-10,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000568,"JAN 19, 2001",NYK @ DET,W,36,2,8,0.25,2,3,0.667,4,4,1.0,4,2,6,4,0,0,0,4,10,3,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000535,"JAN 15, 2001",NYK vs. SAS,W,23,3,8,0.375,0,1,0.0,0,0,0.0,0,1,1,2,1,0,1,6,6,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000521,"JAN 13, 2001",NYK vs. POR,W,41,5,15,0.333,0,4,0.0,1,1,1.0,3,9,12,1,1,1,2,3,11,3,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000507,"JAN 11, 2001",NYK vs. HOU,L,37,6,10,0.6,0,2,0.0,6,6,1.0,1,4,5,0,1,0,3,1,18,-5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000480,"JAN 07, 2001",NYK vs. WAS,W,34,6,11,0.545,1,2,0.5,2,2,1.0,4,2,6,4,1,0,1,4,15,8,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000460,"JAN 04, 2001",NYK vs. ORL,W,36,3,9,0.333,2,4,0.5,3,4,0.75,2,3,5,1,2,0,0,0,11,-5,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000451,"JAN 03, 2001",NYK @ BOS,W,28,6,11,0.545,1,4,0.25,3,3,1.0,0,8,8,3,0,0,3,3,16,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000430,"DEC 30, 2000",NYK @ MIN,W,40,3,8,0.375,0,3,0.0,2,2,1.0,5,9,14,4,1,1,1,4,8,10,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000422,"DEC 29, 2000",NYK vs. CHI,W,35,3,9,0.333,0,2,0.0,4,6,0.667,1,3,4,1,1,0,0,0,10,29,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000408,"DEC 27, 2000",NYK @ WAS,W,32,5,10,0.5,1,3,0.333,3,3,1.0,1,5,6,2,1,0,1,4,14,0,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000374,"DEC 22, 2000",NYK @ PHI,W,26,5,11,0.455,2,5,0.4,0,0,0.0,1,5,6,0,1,0,3,5,12,14,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000370,"DEC 21, 2000",NYK vs. BOS,L,30,2,7,0.286,0,1,0.0,0,0,0.0,0,5,5,4,1,1,4,3,4,-11,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000322,"DEC 14, 2000",NYK @ TOR,L,17,0,4,0.0,0,2,0.0,4,4,1.0,0,0,0,1,0,1,1,1,4,1,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000284,"DEC 09, 2000",NYK vs. DEN,W,33,4,12,0.333,3,5,0.6,2,2,1.0,3,6,9,4,0,0,1,4,13,9,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000273,"DEC 07, 2000",NYK @ SAS,W,31,3,9,0.333,2,4,0.5,0,0,0.0,1,4,5,1,0,1,2,5,8,-4,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000266,"DEC 06, 2000",NYK @ DAL,L,24,2,9,0.222,0,2,0.0,2,2,1.0,1,0,1,3,2,0,0,2,6,-13,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000249,"DEC 04, 2000",NYK vs. LAC,W,27,5,9,0.556,2,3,0.667,0,0,0.0,1,2,3,1,1,0,1,3,12,19,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000233,"DEC 02, 2000",NYK vs. MIN,W,39,4,7,0.571,1,3,0.333,0,0,0.0,1,1,2,1,0,0,3,4,9,13,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000229,"DEC 01, 2000",NYK @ CHI,W,37,8,13,0.615,2,3,0.667,6,6,1.0,2,3,5,0,0,0,1,4,24,13,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000208,"NOV 29, 2000",NYK vs. MIA,L,36,3,11,0.273,0,2,0.0,0,0,0.0,3,6,9,0,0,1,1,4,6,1,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000196,"NOV 27, 2000",NYK vs. VAN,W,34,2,10,0.2,0,2,0.0,3,3,1.0,1,5,6,4,2,2,2,4,7,19,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000182,"NOV 25, 2000",NYK vs. TOR,L,38,5,9,0.556,1,4,0.25,0,0,0.0,1,7,8,4,0,0,6,4,11,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000162,"NOV 22, 2000",NYK @ ATL,L,32,2,7,0.286,0,0,0.0,0,0,0.0,5,3,8,1,1,2,2,3,4,-14,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000154,"NOV 21, 2000",NYK @ ORL,W,32,3,11,0.273,1,4,0.25,0,0,0.0,0,9,9,1,2,1,1,4,7,-4,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000144,"NOV 19, 2000",NYK vs. GSW,W,41,4,13,0.308,1,3,0.333,0,0,0.0,2,14,16,2,3,3,0,2,9,12,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000132,"NOV 17, 2000",NYK @ PHX,W,37,6,18,0.333,0,3,0.0,0,0,0.0,1,4,5,0,1,0,2,4,12,-11,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000118,"NOV 15, 2000",NYK @ LAC,L,34,8,16,0.5,2,5,0.4,2,2,1.0,1,8,9,0,0,1,3,4,20,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000110,"NOV 14, 2000",NYK @ SEA,L,33,3,10,0.3,0,1,0.0,3,4,0.75,2,3,5,2,1,0,1,3,9,-15,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000086,"NOV 11, 2000",NYK vs. CHH,W,40,7,13,0.538,0,0,0.0,1,2,0.5,0,5,5,2,2,1,0,2,15,20,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000079,"NOV 10, 2000",NYK @ BOS,W,42,4,10,0.4,1,2,0.5,0,0,0.0,2,8,10,1,1,1,3,4,9,7,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000061,"NOV 08, 2000",NYK vs. CLE,L,40,7,13,0.538,1,2,0.5,2,2,1.0,3,3,6,4,0,0,5,1,17,2,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000057,"NOV 07, 2000",NYK @ MIL,W,27,6,10,0.6,1,2,0.5,0,0,0.0,2,5,7,4,1,0,1,4,13,-1,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000029,"NOV 03, 2000",NYK @ WAS,W,34,5,11,0.455,0,1,0.0,0,2,0.0,2,4,6,2,0,1,1,3,10,3,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000021,"NOV 02, 2000",NYK vs. ATL,W,28,4,10,0.4,0,1,0.0,1,1,1.0,1,1,2,4,0,0,2,4,9,15,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,913,20000001,"OCT 31, 2000",NYK vs. PHI,L,26,3,5,0.6,0,0,0.0,0,1,0.0,2,5,7,3,0,0,2,1,6,-16,0,913,Larry Johnson,2000-01,NYK,1610612752
22000,224,20001183,"APR 18, 2001",MIA @ ORL,W,36,8,11,0.727,2,3,0.667,4,6,0.667,1,5,6,4,2,1,2,1,22,9,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20001171,"APR 17, 2001",MIA vs. MIL,W,35,8,14,0.571,3,7,0.429,4,4,1.0,1,4,5,3,2,2,1,2,23,2,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20001157,"APR 15, 2001",MIA vs. ORL,L,24,1,3,0.333,0,1,0.0,2,2,1.0,0,2,2,3,3,0,1,3,4,-11,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20001141,"APR 13, 2001",MIA @ TOR,L,27,3,10,0.3,2,5,0.4,3,3,1.0,1,7,8,7,2,1,1,1,11,-3,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20001125,"APR 11, 2001",MIA @ BOS,W,15,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,2,1,0,1,2,3,-6,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20001116,"APR 10, 2001",MIA vs. PHI,W,9,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,1,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000863,"MAR 05, 2001",MIA vs. DET,W,11,1,4,0.25,0,1,0.0,0,0,0.0,0,1,1,1,0,0,3,2,2,-11,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000856,"MAR 04, 2001",MIA @ CLE,W,33,7,18,0.389,4,5,0.8,0,0,0.0,2,3,5,4,1,0,4,2,18,9,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000842,"MAR 02, 2001",MIA @ DET,W,39,7,16,0.438,3,6,0.5,8,10,0.8,2,4,6,1,1,0,1,2,25,4,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000822,"FEB 28, 2001",MIA @ PHI,L,37,9,16,0.563,1,5,0.2,3,4,0.75,2,6,8,0,2,1,2,4,22,0,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000817,"FEB 27, 2001",MIA vs. WAS,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,4,0,224,Eddie Jones,2000-01,MIA,1610612748
22000,224,20000795,"FEB 24, 2001",MIA vs. NJN,W,38,5,13,0.385,2,3,0.667,4,4,1.0,4,5,9,3,0,1,2,2,16,-2,0,224,Eddie Jones,2000-01,MIA,1610612748
